Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,vote_category
2014,The Boy and the Heron 5,15.092328,13592,4.9,History,Poor
2007,Shang-Chi,22.133798,19964,6.2,Romance,Average
2007,Shang-Chi,22.133798,19964,6.2,Adventure,Average
2019,Forrest Gump,35.625167,6507,4.9,Family,Poor
2019,Forrest Gump,35.625167,6507,4.9,Action,Poor
2019,Forrest Gump,35.625167,6507,4.9,Science Fiction,Poor
2007,Saltburn,3.257689,13555,6.1,Horror,Average
2011,The Teachers' Lounge,0.787119,11592,4.1,Romance,Poor
2011,The Teachers' Lounge,0.787119,11592,4.1,Adventure,Poor
2005,American Fiction,42.219659,15388,6.1,Thriller,Average
2020,Schindler's List 4,7.564779,10874,6.4,Science Fiction,Average
2020,Schindler's List 4,7.564779,10874,6.4,Fantasy,Average
2020,Schindler's List 4,7.564779,10874,6.4,Adventure,Average
2014,Aftersun 4,2.761782,20040,6.5,Thriller,Average
2014,Aftersun 4,2.761782,20040,6.5,Romance,Average
2014,Aftersun 4,2.761782,20040,6.5,TV Movie,Average
2022,The Teachers' Lounge,12.639583,18813,4.5,Mystery,Poor
2022,The Teachers' Lounge,12.639583,18813,4.5,Fantasy,Poor
1994,Anatomy of a Fall 2,18.241297,4289,6.8,Crime,Average
1994,Anatomy of a Fall 2,18.241297,4289,6.8,Horror,Average
2007,Past Lives,0.629207,27934,7.0,Western,Good
2007,Past Lives,0.629207,27934,7.0,Family,Good
2001,The Boy and the Heron,6.428794,17067,5.1,Fantasy,Below Average
2013,A Star Is Born 4,0.666997,19196,7.4,TV Movie,Good
2013,A Star Is Born 4,0.666997,19196,7.4,Mystery,Good
2013,A Star Is Born 4,0.666997,19196,7.4,Horror,Good
1990,The Quiet Girl,10.906112,7322,6.4,Romance,Average
1990,The Quiet Girl,10.906112,7322,6.4,War,Average
2009,Aftersun,45.094961,15450,6.1,Action,Average
2011,Downsizing,81.086035,2379,6.9,Documentary,Average
2015,Babylon,20.269669,20924,8.1,Science Fiction,Excellent
2010,Judas and the Black Messiah,3.526099,16202,6.0,Fantasy,Average
2010,Judas and the Black Messiah,3.526099,16202,6.0,Mystery,Average
2014,Shiva Baby 5,47.257191,17460,5.6,Drama,Below Average
2014,Shiva Baby 5,47.257191,17460,5.6,Animation,Below Average
2018,EO,14.523651,5442,8.7,Thriller,Excellent
2018,EO,14.523651,5442,8.7,Music,Excellent
2018,EO,14.523651,5442,8.7,Horror,Excellent
2005,The Promised Land 5,3.338793,24467,6.0,Romance,Average
2005,The Promised Land 5,3.338793,24467,6.0,Crime,Average
2005,The Promised Land 5,3.338793,24467,6.0,Thriller,Average
2007,Sick of Myself,50.950967,697,6.6,Crime,Average
2007,Sick of Myself,50.950967,697,6.6,Drama,Average
2013,The Silence of the Lambs 3,28.332519,13185,6.0,History,Average
1997,Passages 3,26.313383,78,4.3,Comedy,Poor
1997,Passages 3,26.313383,78,4.3,Crime,Poor
1997,Passages 3,26.313383,78,4.3,Family,Poor
2014,Spider-Man: Into the Spider-Verse,24.701064,10305,5.8,Family,Below Average
2014,Spider-Man: Into the Spider-Verse,24.701064,10305,5.8,Thriller,Below Average
2008,American Fiction,4.471368,6784,7.5,Family,Good
2006,Spider-Man: Into the Spider-Verse 2,4.739949,16813,5.2,Horror,Below Average
2006,Spider-Man: Into the Spider-Verse 2,4.739949,16813,5.2,Documentary,Below Average
2002,Society of the Snow,23.313833,12200,7.8,Romance,Good
2002,Society of the Snow,23.313833,12200,7.8,TV Movie,Good
2000,Shiva Baby 5,4.962119,10799,7.1,Thriller,Good
2000,Shiva Baby 5,4.962119,10799,7.1,Music,Good
1997,All Quiet on the Western Front,11.548987,28924,5.0,Animation,Below Average
2010,Get Out,30.465372,6901,4.8,Comedy,Poor
2010,Get Out,30.465372,6901,4.8,Drama,Poor
1993,Portrait of a Lady on Fire,30.645141,21987,4.7,Fantasy,Poor
1993,Portrait of a Lady on Fire,30.645141,21987,4.7,Mystery,Poor
1993,Portrait of a Lady on Fire,30.645141,21987,4.7,Family,Poor
2016,Women Talking,12.075703,10326,5.7,Crime,Below Average
2019,Roma 2,31.422616,22498,4.9,Mystery,Poor
2019,Roma 2,31.422616,22498,4.9,Western,Poor
1991,The Whale,36.480092,20286,7.7,Mystery,Good
1997,David Byrne's American Utopia,21.271222,449,4.8,TV Movie,Poor
2012,Poor Things 2,5.18645,25872,5.1,TV Movie,Below Average
2012,Poor Things 2,5.18645,25872,5.1,Comedy,Below Average
1997,Broker,6.40443,17602,8.0,Science Fiction,Excellent
2018,The Dark Knight 4,7.562092,25664,5.9,Crime,Below Average
2007,No Time to Die,2.484165,18957,6.7,Comedy,Average
2007,No Time to Die,2.484165,18957,6.7,Documentary,Average
2003,Get Out,6.380968,7476,6.8,Thriller,Average
2003,Get Out,6.380968,7476,6.8,History,Average
2007,Triangle of Sadness,4.702279,28209,4.5,Comedy,Poor
2007,Triangle of Sadness,4.702279,28209,4.5,Music,Poor
2007,Triangle of Sadness,4.702279,28209,4.5,Drama,Poor
2017,Memory Box,12.151458,17647,7.2,History,Good
2019,Men,47.81468,27943,6.9,Adventure,Average
2019,Men,47.81468,27943,6.9,Mystery,Average
2021,May December,2.207022,3219,7.0,TV Movie,Good
2021,Minari,25.47846,3559,5.4,TV Movie,Below Average
2000,Anatomy of a Fall,23.249133,17008,6.5,TV Movie,Average
1991,Aftersun,2.013081,3088,6.0,Music,Average
1991,Aftersun,2.013081,3088,6.0,Fantasy,Average
2016,The Suicide Squad,51.168241,27309,6.3,Adventure,Average
1999,Toy Story 4 4,16.808467,3500,5.3,Action,Below Average
1999,Toy Story 4 4,16.808467,3500,5.3,Family,Below Average
2019,Whiplash,9.042505,3553,6.0,Mystery,Average
2019,Whiplash,9.042505,3553,6.0,Adventure,Average
2019,Whiplash,9.042505,3553,6.0,War,Average
2017,Women Talking,28.255936,24496,7.4,Thriller,Good
2017,Women Talking,28.255936,24496,7.4,War,Good
2017,Women Talking,28.255936,24496,7.4,Fantasy,Good
2010,Society of the Snow,5.951024,29101,3.9,Drama,Very Poor
2010,Society of the Snow,5.951024,29101,3.9,Horror,Very Poor
2010,Society of the Snow,5.951024,29101,3.9,Action,Very Poor
2002,Get Out,23.651392,18294,5.8,Comedy,Below Average
2002,Get Out,23.651392,18294,5.8,Thriller,Below Average
1997,Titane 3,0.810424,28957,7.0,Documentary,Good
1997,Titane 3,0.810424,28957,7.0,Drama,Good
1992,Saltburn 4,36.577771,22074,4.9,Crime,Poor
1992,Saltburn 4,36.577771,22074,4.9,Adventure,Poor
1992,Saltburn 4,36.577771,22074,4.9,Science Fiction,Poor
2012,BlacKkKlansman 5,11.890336,6761,6.7,Animation,Average
2012,BlacKkKlansman 5,11.890336,6761,6.7,Comedy,Average
2018,The Gentlemen,20.250137,14916,6.8,History,Average
1991,Oppenheimer,5.000991,22256,6.0,Romance,Average
1991,Oppenheimer,5.000991,22256,6.0,Horror,Average
1991,Oppenheimer,5.000991,22256,6.0,Science Fiction,Average
2023,David Byrne's American Utopia,22.606624,18106,6.6,Romance,Average
2023,David Byrne's American Utopia,22.606624,18106,6.6,War,Average
2023,David Byrne's American Utopia,22.606624,18106,6.6,Comedy,Average
1992,May December 3,29.589281,14435,8.2,Family,Excellent
2020,Nomadland 4,12.819187,18723,5.4,Adventure,Below Average
1998,Spider-Man: No Way Home 4,19.232401,11821,4.5,Documentary,Poor
2001,Coco,12.188107,17588,5.7,Action,Below Average
2001,Coco,12.188107,17588,5.7,Comedy,Below Average
2002,Forrest Gump,44.903571,6791,5.0,Family,Below Average
2002,Forrest Gump,44.903571,6791,5.0,Documentary,Below Average
1991,Monster,13.777892,24556,6.7,Animation,Average
1991,Monster,13.777892,24556,6.7,Horror,Average
1991,Monster,13.777892,24556,6.7,War,Average
2004,The Personal History of David Copperfield,36.879006,21300,5.7,History,Below Average
2004,The Personal History of David Copperfield,36.879006,21300,5.7,Drama,Below Average
2004,The Personal History of David Copperfield,36.879006,21300,5.7,Animation,Below Average
1997,Cold War,32.324423,17772,6.9,Fantasy,Average
2015,Malcolm & Marie,10.569775,15573,6.5,Romance,Average
2015,Malcolm & Marie,10.569775,15573,6.5,Thriller,Average
2015,Malcolm & Marie,10.569775,15573,6.5,Fantasy,Average
1995,Barbie,5.22949,25898,5.4,Action,Below Average
1992,Ahed's Knee,10.420285,27501,5.1,History,Below Average
1992,Ahed's Knee,10.420285,27501,5.1,Action,Below Average
1992,Ahed's Knee,10.420285,27501,5.1,Western,Below Average
2002,The Teachers' Lounge,34.999001,14807,4.5,Science Fiction,Poor
2012,Broker 2,5.165897,17143,7.5,Comedy,Good
2012,Broker 2,5.165897,17143,7.5,History,Good
2012,Broker 2,5.165897,17143,7.5,Animation,Good
1999,"Quo Vadis, Aida? 5",14.865091,21686,6.8,Western,Average
2015,Minari 5,32.807919,310,5.7,TV Movie,Below Average
2015,Minari 5,32.807919,310,5.7,Science Fiction,Below Average
1991,Corsage 4,8.722945,4705,6.9,Family,Average
1991,Corsage 4,8.722945,4705,6.9,Romance,Average
1991,Corsage 4,8.722945,4705,6.9,Adventure,Average
2001,Pieces of a Woman,20.556161,12184,4.9,Family,Poor
2001,Pieces of a Woman,20.556161,12184,4.9,Fantasy,Poor
2021,Compartment No. 6 2,5.637488,16232,5.2,Music,Below Average
1998,Time,2.314491,21018,5.0,Drama,Below Average
2012,Arrival,31.63492,20231,6.5,Adventure,Average
2003,A Star Is Born,2.084304,16671,5.5,Science Fiction,Below Average
2003,A Star Is Born,2.084304,16671,5.5,Documentary,Below Average
2000,Mank,6.332097,29344,4.5,Western,Poor
2018,Passages,38.635529,10760,6.3,Drama,Average
2018,Passages,38.635529,10760,6.3,Documentary,Average
2002,Napoleon,8.507315,20311,6.9,Western,Average
2002,Napoleon,8.507315,20311,6.9,Comedy,Average
2001,Carol,72.271989,7317,6.0,Documentary,Average
2001,Carol,72.271989,7317,6.0,Family,Average
2001,Carol,72.271989,7317,6.0,War,Average
2013,The Shape of Water,77.976544,18555,7.6,Romance,Good
2004,Compartment No. 6 4,6.247038,29261,7.2,Comedy,Good
2004,Compartment No. 6 4,6.247038,29261,7.2,Romance,Good
1998,American Fiction,0.83683,13828,7.5,Western,Good
2017,Booksmart,24.419889,1399,7.1,War,Good
2017,Booksmart,24.419889,1399,7.1,Animation,Good
2012,Dick Johnson Is Dead 5,11.992645,8892,6.5,Science Fiction,Average
2012,Dick Johnson Is Dead 5,11.992645,8892,6.5,Horror,Average
2012,Dick Johnson Is Dead 5,11.992645,8892,6.5,History,Average
2015,Collective,2.123947,21126,4.7,Animation,Poor
2015,Collective,2.123947,21126,4.7,History,Poor
2015,Collective,2.123947,21126,4.7,War,Poor
2019,Priscilla,24.587373,19862,5.8,Family,Below Average
2001,Everything Everywhere All at Once 2,0.633424,10050,5.6,Music,Below Average
2021,Broker,40.8347,6151,5.1,Comedy,Below Average
2022,Black Widow,2.985146,13120,5.5,Mystery,Below Average
2022,Black Widow,2.985146,13120,5.5,Adventure,Below Average
2002,Speak No Evil,2.723541,5979,4.4,Drama,Poor
1996,Passages,3.863743,13172,7.3,Documentary,Good
1996,Passages,3.863743,13172,7.3,History,Good
1996,Passages,3.863743,13172,7.3,Thriller,Good
1997,Promising Young Woman,64.511141,20210,4.9,Mystery,Poor
1997,Promising Young Woman,64.511141,20210,4.9,TV Movie,Poor
1996,The Holdovers,23.629187,9141,7.2,Western,Good
1996,The Holdovers,23.629187,9141,7.2,Crime,Good
2004,Sick of Myself 2,32.326384,5047,7.8,Animation,Good
2004,Sick of Myself 2,32.326384,5047,7.8,War,Good
2001,Get Out,10.137834,27768,5.3,Music,Below Average
2001,Get Out,10.137834,27768,5.3,Animation,Below Average
2021,Gladiator,8.198884,22388,5.5,Science Fiction,Below Average
2017,Poor Things,5.344103,14703,6.8,Drama,Average
2006,Decision to Leave,13.103469,27895,5.7,Music,Below Average
2006,Decision to Leave,13.103469,27895,5.7,Science Fiction,Below Average
2006,Decision to Leave,13.103469,27895,5.7,War,Below Average
2006,Sound of Metal,16.051597,26636,5.2,Action,Below Average
2006,Sound of Metal,16.051597,26636,5.2,War,Below Average
2006,Sound of Metal,16.051597,26636,5.2,Thriller,Below Average
2002,If Beale Street Could Talk,19.981214,26332,6.7,History,Average
2002,If Beale Street Could Talk,19.981214,26332,6.7,Comedy,Average
2002,If Beale Street Could Talk,19.981214,26332,6.7,Science Fiction,Average
2006,Babylon,5.944375,2461,5.3,Romance,Below Average
2006,Babylon,5.944375,2461,5.3,Thriller,Below Average
2006,Babylon,5.944375,2461,5.3,Family,Below Average
2003,The Worst Person in the World 5,59.383396,34,8.8,Drama,Excellent
2003,The Worst Person in the World 5,59.383396,34,8.8,Romance,Excellent
2003,The Worst Person in the World 5,59.383396,34,8.8,Family,Excellent
1999,Dolemite Is My Name,3.720773,5972,6.9,History,Average
1999,Dolemite Is My Name,3.720773,5972,6.9,Horror,Average
1999,Dolemite Is My Name,3.720773,5972,6.9,Thriller,Average
2022,Jojo Rabbit,67.424914,2566,7.0,Action,Good
1996,Glass Onion: A Knives Out Mystery 2,0.299352,24026,6.1,Adventure,Average
2006,Guillermo del Toro's Pinocchio,13.121872,16454,8.4,Horror,Excellent
1999,The Quiet Girl,8.110337,7685,5.3,Comedy,Below Average
2001,Weathering with You,11.92489,16516,7.1,History,Good
2012,Judas and the Black Messiah,16.910336,5626,4.6,Comedy,Poor
2012,Judas and the Black Messiah,16.910336,5626,4.6,Western,Poor
2012,Judas and the Black Messiah,16.910336,5626,4.6,Fantasy,Poor
2014,Iron Man,11.439457,10304,9.0,TV Movie,Excellent
2014,Iron Man,11.439457,10304,9.0,Animation,Excellent
2011,Minari,10.717633,17580,7.2,War,Good
1993,Room 2,26.389425,14020,5.1,Family,Below Average
1993,Room 2,26.389425,14020,5.1,Western,Below Average
1993,Room 2,26.389425,14020,5.1,Animation,Below Average
2020,Perfect Days 4,23.159367,21552,6.8,TV Movie,Average
1997,Sick of Myself,35.827745,24258,7.5,Drama,Good
1997,Sick of Myself,35.827745,24258,7.5,History,Good
2007,Shoplifters,5.752548,13404,5.1,Crime,Below Average
2007,Shoplifters,5.752548,13404,5.1,Drama,Below Average
2007,Shoplifters,5.752548,13404,5.1,Horror,Below Average
2021,Herself,18.808006,9932,5.6,Crime,Below Average
2021,Herself,18.808006,9932,5.6,Fantasy,Below Average
2021,Herself,18.808006,9932,5.6,Drama,Below Average
2005,Nyad 2,17.598925,29227,5.0,Comedy,Below Average
2005,Nyad 2,17.598925,29227,5.0,Adventure,Below Average
2010,Jojo Rabbit 2,9.232387,4099,6.8,Comedy,Average
2010,Jojo Rabbit 2,9.232387,4099,6.8,Science Fiction,Average
2009,American Beauty,13.312879,14458,6.4,Documentary,Average
2009,American Beauty,13.312879,14458,6.4,War,Average
2010,Speak No Evil,7.531203,2482,6.2,Comedy,Average
2010,Speak No Evil,7.531203,2482,6.2,Action,Average
1994,Titane 3,3.059397,27551,5.2,Action,Below Average
2014,Killers of the Flower Moon 3,4.810912,10479,6.0,Romance,Average
1993,Corsage,2.230113,28673,5.3,Adventure,Below Average
1993,Corsage,2.230113,28673,5.3,Fantasy,Below Average
2008,La La Land,22.98146,7460,6.8,Family,Average
2004,Living 4,21.619027,2974,4.9,Science Fiction,Poor
2004,Living 4,21.619027,2974,4.9,Mystery,Poor
2004,Living 4,21.619027,2974,4.9,Crime,Poor
2020,Glass Onion: A Knives Out Mystery 5,60.158677,8114,5.2,Comedy,Below Average
2014,The Personal History of David Copperfield,26.162859,17704,7.2,War,Good
2014,The Personal History of David Copperfield,26.162859,17704,7.2,Action,Good
2014,The Personal History of David Copperfield,26.162859,17704,7.2,Romance,Good
2007,Poor Things,1.068983,24740,5.7,Adventure,Below Average
2007,Poor Things,1.068983,24740,5.7,Fantasy,Below Average
2007,Poor Things,1.068983,24740,5.7,Family,Below Average
2013,Booksmart,43.125618,2222,8.3,Western,Excellent
2013,Booksmart,43.125618,2222,8.3,Animation,Excellent
2013,Booksmart,43.125618,2222,8.3,Comedy,Excellent
1994,The Fabelmans,39.708122,27839,6.4,TV Movie,Average
1994,The Fabelmans,39.708122,27839,6.4,Crime,Average
1994,Origin,11.715306,9464,4.0,Western,Poor
2017,Gladiator 5,17.631171,6802,4.6,Documentary,Poor
1994,Decision to Leave 2,74.659413,9564,5.5,Mystery,Below Average
2011,Waves,15.198751,25523,7.1,Fantasy,Good
2007,Black Panther: Wakanda Forever,47.145436,8713,7.0,Animation,Good
2007,Black Panther: Wakanda Forever,47.145436,8713,7.0,TV Movie,Good
1995,Corsage 2,1.733801,13229,5.6,Action,Below Average
1995,Corsage 2,1.733801,13229,5.6,Animation,Below Average
2014,Coco,4.24041,24772,7.7,Romance,Good
2014,Coco,4.24041,24772,7.7,Western,Good
2014,Coco,4.24041,24772,7.7,History,Good
2010,Babylon,11.62335,15409,6.6,Animation,Average
2010,Babylon,11.62335,15409,6.6,Horror,Average
2010,Babylon,11.62335,15409,6.6,Action,Average
2021,Cabrini,17.577819,18239,5.8,Music,Below Average
2021,Cabrini,17.577819,18239,5.8,Thriller,Below Average
2021,Cabrini,17.577819,18239,5.8,Horror,Below Average
2001,Titanic,33.881172,7670,7.6,TV Movie,Good
2001,Titanic,33.881172,7670,7.6,Animation,Good
1990,The Revenant,88.898673,1712,5.2,Family,Below Average
2006,Babylon,9.848306,16784,6.9,Family,Average
2006,Babylon,9.848306,16784,6.9,Animation,Average
2000,Riceboy Sleeps,0.971532,29965,7.0,Family,Good
2000,Riceboy Sleeps,0.971532,29965,7.0,Documentary,Good
1994,Spider-Man: Into the Spider-Verse,32.306253,17048,6.9,Family,Average
1994,Spider-Man: Into the Spider-Verse,32.306253,17048,6.9,Comedy,Average
1994,Spider-Man: Into the Spider-Verse,32.306253,17048,6.9,Fantasy,Average
2021,Vice,18.546059,22229,6.0,Family,Average
2021,Vice,18.546059,22229,6.0,Crime,Average
2021,Vice,18.546059,22229,6.0,TV Movie,Average
1995,Thor: Love and Thunder 4,4.426476,4281,7.2,Crime,Good
1995,Thor: Love and Thunder 4,4.426476,4281,7.2,Documentary,Good
1995,Thor: Love and Thunder 4,4.426476,4281,7.2,Drama,Good
1994,Goodfellas,13.657144,27407,8.4,Mystery,Excellent
1994,Goodfellas,13.657144,27407,8.4,Family,Excellent
2005,"Quo Vadis, Aida?",27.119978,8965,6.0,Thriller,Average
2005,"Quo Vadis, Aida?",27.119978,8965,6.0,Documentary,Average
2015,Bridge of Spies 2,29.429359,19794,6.3,Documentary,Average
2015,Bridge of Spies 2,29.429359,19794,6.3,Fantasy,Average
2019,Shang-Chi,13.847686,29612,7.3,Comedy,Good
2019,Shang-Chi,13.847686,29612,7.3,Family,Good
2023,The Zone of Interest,7.283043,21713,5.9,Comedy,Below Average
2023,The Zone of Interest,7.283043,21713,5.9,Romance,Below Average
2023,The Zone of Interest,7.283043,21713,5.9,Horror,Below Average
1994,The Gentlemen,72.796135,29392,5.8,Science Fiction,Below Average
2021,The Fabelmans,21.774978,11469,4.8,Science Fiction,Poor
2021,The Fabelmans,21.774978,11469,4.8,Drama,Poor
2021,The Fabelmans,21.774978,11469,4.8,Action,Poor
1995,Borat Subsequent Moviefilm 5,10.492999,23126,4.1,Thriller,Poor
1995,Borat Subsequent Moviefilm 5,10.492999,23126,4.1,Crime,Poor
1995,Borat Subsequent Moviefilm 5,10.492999,23126,4.1,Fantasy,Poor
2001,Never Rarely Sometimes Always,6.582953,6684,4.8,Family,Poor
2014,Fast Color,26.268536,17479,7.2,History,Good
2014,Fast Color,26.268536,17479,7.2,TV Movie,Good
1991,"Argentina, 1985",5.546279,5456,5.0,Action,Below Average
2023,The Florida Project,3.767839,26515,6.8,Documentary,Average
2023,The Florida Project,3.767839,26515,6.8,Music,Average
2023,The Florida Project,3.767839,26515,6.8,History,Average
2020,Booksmart 4,15.093384,20770,8.0,Romance,Excellent
2016,Elvis,6.849451,1973,6.4,Fantasy,Average
2016,Elvis,6.849451,1973,6.4,Mystery,Average
2016,Elvis,6.849451,1973,6.4,Science Fiction,Average
2003,Parasite 5,19.825951,9987,5.1,Music,Below Average
2003,Parasite 5,19.825951,9987,5.1,Animation,Below Average
2009,Call Me by Your Name,2.509874,10476,6.0,Crime,Average
2009,Call Me by Your Name,2.509874,10476,6.0,Thriller,Average
1995,Return to Seoul,21.280803,27272,6.7,Thriller,Average
1995,Return to Seoul,21.280803,27272,6.7,Horror,Average
1995,Return to Seoul,21.280803,27272,6.7,Family,Average
2014,Room,6.661862,5187,6.7,Western,Average
2002,Ahed's Knee 3,0.004859,11170,6.3,Crime,Average
2011,Inside the Yellow Cocoon Shell,2.71493,4582,7.0,Mystery,Good
1997,Ex Machina,54.245797,7553,7.4,Horror,Good
1997,Ex Machina,54.245797,7553,7.4,Romance,Good
2000,The Personal History of David Copperfield,40.401523,8917,5.6,Fantasy,Below Average
2000,The Personal History of David Copperfield,40.401523,8917,5.6,Comedy,Below Average
1994,Riders of Justice,5.321257,16636,7.9,Western,Good
1994,Riders of Justice,5.321257,16636,7.9,Drama,Good
1991,The Holdovers 4,30.135091,6520,6.6,Action,Average
2014,Fallen Leaves 5,18.759053,29617,3.5,Music,Very Poor
2019,Jojo Rabbit,70.74358,20309,6.0,Action,Average
2019,Jojo Rabbit,70.74358,20309,6.0,Drama,Average
2019,Jojo Rabbit,70.74358,20309,6.0,Documentary,Average
1990,La La Land,9.355503,26109,6.0,Action,Average
1990,La La Land,9.355503,26109,6.0,Family,Average
1990,Return to Seoul,22.880183,17231,7.5,Western,Good
2019,Napoleon,1.312878,3333,5.5,Crime,Below Average
2009,Borat Subsequent Moviefilm,10.091814,19347,6.4,TV Movie,Average
2009,Borat Subsequent Moviefilm,10.091814,19347,6.4,Family,Average
2009,Borat Subsequent Moviefilm,10.091814,19347,6.4,History,Average
2017,Booksmart,66.383683,9547,4.5,Mystery,Poor
2009,Possessor,15.486315,10625,5.2,History,Below Average
2009,Possessor,15.486315,10625,5.2,Music,Below Average
2018,Black Widow,6.790163,26614,7.2,Romance,Good
2018,Black Widow,6.790163,26614,7.2,Drama,Good
2016,Saltburn,2.562827,1442,4.7,Western,Poor
2012,Mad Max: Fury Road 4,24.316073,23248,7.4,Adventure,Good
2012,Mad Max: Fury Road 4,24.316073,23248,7.4,Mystery,Good
2012,Mad Max: Fury Road 4,24.316073,23248,7.4,Romance,Good
1992,The Holdovers,20.704641,7665,7.6,Horror,Good
1992,The Holdovers,20.704641,7665,7.6,War,Good
1992,The Holdovers,20.704641,7665,7.6,Adventure,Good
2011,Shang-Chi,9.36614,8441,7.7,History,Good
2011,Shang-Chi,9.36614,8441,7.7,Fantasy,Good
2011,Shang-Chi,9.36614,8441,7.7,Action,Good
2016,Doctor Strange in the Multiverse of Madness,60.294776,8340,8.1,Romance,Excellent
2016,Doctor Strange in the Multiverse of Madness,60.294776,8340,8.1,History,Excellent
2010,Sound of Metal 4,0.44906,11395,7.1,Romance,Good
2010,Sound of Metal 4,0.44906,11395,7.1,Music,Good
2020,Godzilla Minus One,7.240179,8621,6.7,Horror,Average
2014,Sick of Myself,50.783748,13882,6.9,Comedy,Average
2014,Sick of Myself,50.783748,13882,6.9,Thriller,Average
2017,The Wolf of Wall Street,7.740781,16697,6.3,Western,Average
2017,The Wolf of Wall Street,7.740781,16697,6.3,Crime,Average
2017,The Wolf of Wall Street,7.740781,16697,6.3,Family,Average
2019,Midsommar,5.813807,2172,5.8,Action,Below Average
1997,Avatar,15.280855,6496,7.1,TV Movie,Good
2012,Men,34.72291,29956,6.7,Drama,Average
2012,Men,34.72291,29956,6.7,Fantasy,Average
2012,Men,34.72291,29956,6.7,Crime,Average
2014,Oppenheimer 5,2.177261,26612,7.3,Fantasy,Good
2014,Oppenheimer 5,2.177261,26612,7.3,History,Good
2014,Oppenheimer 5,2.177261,26612,7.3,Horror,Good
2003,All Quiet on the Western Front,57.301348,4112,5.9,Adventure,Below Average
2003,All Quiet on the Western Front,57.301348,4112,5.9,Thriller,Below Average
2013,Shoplifters,31.702018,23268,6.1,Documentary,Average
2013,Shoplifters,31.702018,23268,6.1,TV Movie,Average
1990,Never Rarely Sometimes Always,3.999536,15958,6.5,War,Average
2012,Downsizing,24.896449,10428,6.0,Drama,Average
2023,Passages 5,9.721318,1178,9.6,Thriller,Excellent
2023,Passages 5,9.721318,1178,9.6,Fantasy,Excellent
2023,Passages 5,9.721318,1178,9.6,War,Excellent
2016,Tenet,10.293148,425,8.5,Adventure,Excellent
2017,Promising Young Woman 4,30.583913,10915,6.2,Animation,Average
1995,Nomadland 3,65.820764,13442,6.0,Horror,Average
2008,The Florida Project,2.708512,5253,6.7,TV Movie,Average
2008,The Florida Project,2.708512,5253,6.7,Thriller,Average
2011,The Innocent,10.916288,16543,5.7,Adventure,Below Average
2011,The Innocent,10.916288,16543,5.7,Family,Below Average
2012,Parasite 5,13.114778,27030,5.7,Romance,Below Average
2012,Parasite 5,13.114778,27030,5.7,Fantasy,Below Average
2012,Parasite 5,13.114778,27030,5.7,Mystery,Below Average
2017,A Star Is Born,9.442095,22918,6.3,History,Average
2017,A Star Is Born,9.442095,22918,6.3,Crime,Average
2011,Malcolm & Marie,9.025651,5909,5.8,Crime,Below Average
2011,Malcolm & Marie,9.025651,5909,5.8,Comedy,Below Average
2011,Malcolm & Marie,9.025651,5909,5.8,Mystery,Below Average
2008,The Worst Person in the World,1.073684,848,6.4,Romance,Average
2008,The Worst Person in the World,1.073684,848,6.4,TV Movie,Average
2008,The Worst Person in the World,1.073684,848,6.4,Documentary,Average
2009,Evil Does Not Exist 5,23.13788,6154,6.6,TV Movie,Average
2009,Evil Does Not Exist 5,23.13788,6154,6.6,Romance,Average
2009,Evil Does Not Exist 5,23.13788,6154,6.6,Thriller,Average
1994,Arrival,11.461625,9898,2.4,Science Fiction,Very Poor
1994,Arrival,11.461625,9898,2.4,Family,Very Poor
1994,Arrival,11.461625,9898,2.4,History,Very Poor
1997,The Son 4,4.333138,12541,3.9,Horror,Very Poor
1997,The Son 4,4.333138,12541,3.9,Romance,Very Poor
1997,The Son 4,4.333138,12541,3.9,Drama,Very Poor
2005,The Dark Knight,33.860032,26496,5.2,Thriller,Below Average
2005,The Dark Knight,33.860032,26496,5.2,Crime,Below Average
2006,Another Round,32.446487,26007,6.5,Drama,Average
2018,Black Panther: Wakanda Forever 5,13.325885,29956,5.3,Animation,Below Average
2018,Black Panther: Wakanda Forever 5,13.325885,29956,5.3,Horror,Below Average
2018,Black Panther: Wakanda Forever 5,13.325885,29956,5.3,Crime,Below Average
2007,The Favourite,7.089281,29560,9.0,Mystery,Excellent
2007,The Favourite,7.089281,29560,9.0,Adventure,Excellent
2007,The Favourite,7.089281,29560,9.0,Music,Excellent
1991,Rocketman,20.327345,15945,7.3,Science Fiction,Good
1991,Rocketman,20.327345,15945,7.3,History,Good
1991,Rocketman,20.327345,15945,7.3,Animation,Good
2000,Manchester by the Sea,6.797821,7476,8.5,Science Fiction,Excellent
2000,Manchester by the Sea,6.797821,7476,8.5,Horror,Excellent
1993,Ford v Ferrari,5.383957,15105,7.3,Comedy,Good
1993,Ford v Ferrari,5.383957,15105,7.3,Action,Good
1993,Ford v Ferrari,5.383957,15105,7.3,Adventure,Good
2022,Happening,26.224825,11203,4.3,Music,Poor
2020,Pieces of a Woman,0.823217,1330,4.8,History,Poor
2020,Pieces of a Woman,0.823217,1330,4.8,Science Fiction,Poor
2023,News of the World,1.991291,13274,5.6,Animation,Below Average
2023,News of the World,1.991291,13274,5.6,Documentary,Below Average
2007,Malcolm & Marie 5,0.136226,12237,4.8,Music,Poor
2007,Malcolm & Marie 5,0.136226,12237,4.8,Thriller,Poor
2000,Moonlight,3.31975,17917,7.5,Thriller,Good
